Source;Target;Weight;Year
Vargas-Munoz, J.E.;Chowdhury, A.S.;1;2019
Vargas-Munoz, J.E.;Alexandre, E.B.;1;2019
Vargas-Munoz, J.E.;Vechiatto Miranda, P.A.;1;2019
Vargas-Munoz, J.E.;Falcao, A.X.;2;2017
Chowdhury, A.S.;Alexandre, E.B.;1;2019
Chowdhury, A.S.;Vechiatto Miranda, P.A.;1;2019
Chowdhury, A.S.;Falcao, A.X.;1;2019
Alexandre, E.B.;Vechiatto Miranda, P.A.;1;2019
Alexandre, E.B.;Falcao, A.X.;1;2019
Vechiatto Miranda, P.A.;Falcao, A.X.;1;2019
Dourado, I.C.;Pedronette, D.C.G.;1;2019
Dourado, I.C.;Torres, R.D.S.;2;2018
Pedronette, D.C.G.;Torres, R.D.S.;3;2017
Do Rosario, V.M.;Borin, E.;5;2017
Do Rosario, V.M.;Breternitz, M.;1;2019
Borin, E.;Breternitz, M.;1;2019
Lucena, O.;Souza, R.;1;2019
Lucena, O.;Rittner, L.;1;2019
Lucena, O.;Frayne, R.;1;2019
Lucena, O.;Lotufo, R.;1;2019
Souza, R.;Rittner, L.;2;2019
Souza, R.;Frayne, R.;2;2019
Souza, R.;Lotufo, R.;2;2019
Rittner, L.;Frayne, R.;4;2017
Rittner, L.;Lotufo, R.;4;2018
Frayne, R.;Lotufo, R.;3;2018
Alic, A.S.;Almeida, J.;2;2018
Alic, A.S.;Aloisio, G.;1;2019
Alic, A.S.;Silva, P.;1;2019
Alic, A.S.;Vieira, M.;1;2019
Almeida, J.;Aloisio, G.;1;2019
Almeida, J.;Silva, P.;1;2019
Almeida, J.;Vieira, M.;1;2019
Aloisio, G.;Silva, P.;1;2019
Aloisio, G.;Vieira, M.;1;2019
Silva, P.;Vieira, M.;1;2019
Muñoz, J.A.V.;Dias, Z.;1;2019
Muñoz, J.A.V.;Da Torres, R.S.;1;2019
Dias, Z.;Da Torres, R.S.;1;2019
Queiroz, T.A.;Bracht, E.C.;1;2019
Queiroz, T.A.;Miyazawa, F.K.;1;2019
Queiroz, T.A.;Bittencourt, M.L.;1;2019
Bracht, E.C.;Miyazawa, F.K.;1;2019
Bracht, E.C.;Bittencourt, M.L.;1;2019
Miyazawa, F.K.;Bittencourt, M.L.;1;2019
Da Silva Vasconcelos, R.C.;Pedrini, H.;2;2019
Ttito, D.;Quispe, R.;1;2019
Ttito, D.;Rivera, A.R.;1;2019
Ttito, D.;Pedrini, H.;1;2019
Quispe, R.;Rivera, A.R.;1;2019
Quispe, R.;Pedrini, H.;1;2019
Rivera, A.R.;Pedrini, H.;1;2019
Dos Reis, J.C.;MacÊdo Borges, M.V.;1;2019
Dos Reis, J.C.;Pereira Gribeler, G.;1;2019
MacÊdo Borges, M.V.;Pereira Gribeler, G.;1;2019
Kuehlkamp, A.;Pinto, A.;1;2019
Kuehlkamp, A.;Rocha, A.;1;2019
Kuehlkamp, A.;Bowyer, K.W.;1;2019
Kuehlkamp, A.;Czajka, A.;1;2019
Pinto, A.;Rocha, A.;3;2018
Pinto, A.;Bowyer, K.W.;1;2019
Pinto, A.;Czajka, A.;1;2019
Rocha, A.;Bowyer, K.W.;1;2019
Rocha, A.;Czajka, A.;1;2019
Bowyer, K.W.;Czajka, A.;1;2019
Cameiro, S.A.;Da Silva, G.P.;1;2019
Cameiro, S.A.;Leite, G.V.;1;2019
Cameiro, S.A.;Guimaraes, S.J.F.;1;2019
Cameiro, S.A.;Pedrini, H.;1;2019
Da Silva, G.P.;Leite, G.V.;1;2019
Da Silva, G.P.;Guimaraes, S.J.F.;1;2019
Da Silva, G.P.;Pedrini, H.;1;2019
Leite, G.V.;Guimaraes, S.J.F.;1;2019
Leite, G.V.;Pedrini, H.;1;2019
Guimaraes, S.J.F.;Pedrini, H.;1;2019
Roberto Esouza, M.;Bertolini, D.;1;2019
Roberto Esouza, M.;Pedrini, H.;1;2019
Roberto Esouza, M.;Costa, Y.M.G.;1;2019
Bertolini, D.;Pedrini, H.;1;2019
Bertolini, D.;Costa, Y.M.G.;1;2019
Pedrini, H.;Costa, Y.M.G.;1;2019
Dos Reis, J.C.;Lombello, L.O.;1;2019
Dos Reis, J.C.;Bonacin, R.;4;2018
Lombello, L.O.;Bonacin, R.;1;2019
Gomes, R.L.;Da Ponte, F.R.P.;6;2018
Gomes, R.L.;Urbano, A.;2;2018
Gomes, R.L.;Bittencourt, L.F.;3;2018
Gomes, R.L.;Madeira, E.R.M.;6;2018
Da Ponte, F.R.P.;Urbano, A.;2;2018
Da Ponte, F.R.P.;Bittencourt, L.F.;2;2018
Da Ponte, F.R.P.;Madeira, E.R.M.;4;2018
Urbano, A.;Bittencourt, L.F.;2;2018
Urbano, A.;Madeira, E.R.M.;2;2018
Bittencourt, L.F.;Madeira, E.R.M.;7;2017
Da Ponte, F.R.P.;Celestino, J.;2;2018
Da Ponte, F.R.P.;Pereira, W.F.;2;2018
Da Ponte, F.R.P.;Da Fonseca, N.L.S.;2;2018
Gomes, R.L.;Celestino, J.;2;2018
Gomes, R.L.;Pereira, W.F.;2;2018
Gomes, R.L.;Da Fonseca, N.L.S.;2;2018
Celestino, J.;Pereira, W.F.;1;2019
Celestino, J.;Da Fonseca, N.L.S.;1;2019
Pereira, W.F.;Da Fonseca, N.L.S.;2;2018
Feitosa, J.A.;Stefano Filho, C.A.;1;2019
Feitosa, J.A.;Casseb, R.F.;1;2019
Feitosa, J.A.;Min, L.L.;1;2019
Feitosa, J.A.;Castellano, G.;1;2019
Stefano Filho, C.A.;Casseb, R.F.;1;2019
Stefano Filho, C.A.;Min, L.L.;1;2019
Stefano Filho, C.A.;Castellano, G.;2;2018
Casseb, R.F.;Min, L.L.;1;2019
Casseb, R.F.;Castellano, G.;1;2019
Min, L.L.;Castellano, G.;1;2019
Pelegrina, G.D.;Romano, J.M.T.;2;2018
Duarte, L.T.;Romano, J.M.T.;2;2018
De Santana, V.F.;Baranauskas, M.C.C.;1;2019
Astudillo, C.A.;Pereira, F.H.S.;2;2019
Astudillo, C.A.;Da Fonseca, N.L.S.;5;2018
Pereira, F.H.S.;Da Fonseca, N.L.S.;2;2019
Oliveira, H.M.N.S.;Da Fonseca, N.L.S.;6;2017
Trindade, S.;Da Fonseca, N.L.S.;1;2019
Oliveira, A.;Rocha, A.;3;2017
Peixoto, B.;Lavi, B.;1;2019
Peixoto, B.;Pereira Martin, J.P.;1;2019
Peixoto, B.;Dias, Z.;1;2019
Peixoto, B.;Rocha, A.;1;2019
Lavi, B.;Pereira Martin, J.P.;1;2019
Lavi, B.;Dias, Z.;1;2019
Lavi, B.;Rocha, A.;1;2019
Pereira Martin, J.P.;Dias, Z.;1;2019
Pereira Martin, J.P.;Rocha, A.;1;2019
Dias, Z.;Rocha, A.;2;2018
Ishikawa, A.;Bollis, E.;1;2019
Ishikawa, A.;Avila, S.;1;2019
Bollis, E.;Avila, S.;1;2019
Rodrigues Oliveira, A.;Lima Brito, K.;1;2019
Rodrigues Oliveira, A.;Dias, Z.;1;2019
Rodrigues Oliveira, A.;Dias, U.;1;2019
Lima Brito, K.;Dias, Z.;1;2019
Lima Brito, K.;Dias, U.;1;2019
Dias, Z.;Dias, U.;6;2018
Wu, S.-T.;Loos, W.S.;1;2019
Wu, S.-T.;de Castro Oliveira, D.L.;1;2019
Wu, S.-T.;Yasuda, C.L.;2;2018
Wu, S.-T.;Ghizoni, E.;1;2019
Loos, W.S.;de Castro Oliveira, D.L.;1;2019
Loos, W.S.;Yasuda, C.L.;1;2019
Loos, W.S.;Ghizoni, E.;1;2019
de Castro Oliveira, D.L.;Yasuda, C.L.;1;2019
de Castro Oliveira, D.L.;Ghizoni, E.;1;2019
Yasuda, C.L.;Ghizoni, E.;1;2019
Rezende, P.;Kianpisheh, S.;1;2019
Rezende, P.;Glitho, R.;1;2019
Rezende, P.;Madeira, E.;1;2019
Kianpisheh, S.;Glitho, R.;1;2019
Kianpisheh, S.;Madeira, E.;1;2019
Glitho, R.;Madeira, E.;1;2019
Amezquita-Suarez, F.;Estrada-Solano, F.;1;2019
Amezquita-Suarez, F.;Da Fonseca, N.L.S.;1;2019
Amezquita-Suarez, F.;Rendon, O.M.C.;1;2019
Estrada-Solano, F.;Da Fonseca, N.L.S.;1;2019
Estrada-Solano, F.;Rendon, O.M.C.;1;2019
Da Fonseca, N.L.S.;Rendon, O.M.C.;1;2019
Theóphilo, A.;Pereira, L.A.M.;1;2019
Theóphilo, A.;Rocha, A.;1;2019
Pereira, L.A.M.;Rocha, A.;1;2019
Perez, M.;Kot, A.C.;1;2019
Perez, M.;Rocha, A.;3;2018
Kot, A.C.;Rocha, A.;1;2019
Gomides, T.S.;Fernandes, M.L.;1;2019
Gomides, T.S.;Sumika Hojo De Souza, F.;1;2019
Gomides, T.S.;Villas, L.;1;2019
Gomides, T.S.;Guidoni, D.L.;1;2019
Fernandes, M.L.;Sumika Hojo De Souza, F.;1;2019
Fernandes, M.L.;Villas, L.;1;2019
Fernandes, M.L.;Guidoni, D.L.;1;2019
Sumika Hojo De Souza, F.;Villas, L.;1;2019
Sumika Hojo De Souza, F.;Guidoni, D.L.;1;2019
Villas, L.;Guidoni, D.L.;1;2019
Araujo, M.R.;Silva, B.R.;1;2019
Araujo, M.R.;De Santi, J.;1;2019
Araujo, M.R.;Figueiredo, G.B.;1;2019
Araujo, M.R.;Da Fonseca, N.L.S.;1;2019
Silva, B.R.;De Santi, J.;1;2019
Silva, B.R.;Figueiredo, G.B.;1;2019
Silva, B.R.;Da Fonseca, N.L.S.;1;2019
De Santi, J.;Figueiredo, G.B.;1;2019
De Santi, J.;Da Fonseca, N.L.S.;1;2019
Figueiredo, G.B.;Da Fonseca, N.L.S.;1;2019
Meneguette, R.I.;Rodrigues, D.O.;1;2019
Meneguette, R.I.;Da Costa, J.B.D.;1;2019
Meneguette, R.I.;Rosario, D.;1;2019
Meneguette, R.I.;Villas, L.A.;2;2018
Rodrigues, D.O.;Da Costa, J.B.D.;1;2019
Rodrigues, D.O.;Rosario, D.;1;2019
Rodrigues, D.O.;Villas, L.A.;5;2017
Da Costa, J.B.D.;Rosario, D.;1;2019
Da Costa, J.B.D.;Villas, L.A.;1;2019
Rosario, D.;Villas, L.A.;5;2018
Uchoa Maia Rodrigues, D.C.;Moura, F.A.;1;2019
Uchoa Maia Rodrigues, D.C.;Cunha, S.A.;1;2019
