Source;Target;Weight;Year
Barrientos, J.;López, J.D.;1;2018
Barrientos, J.;Valencia, F.;1;2018
López, J.D.;Valencia, F.;1;2018
Pérez-Toro, P.A.;Vásquez-Correa, J.C.;1;2018
Pérez-Toro, P.A.;Arias-Vergara, T.;1;2018
Pérez-Toro, P.A.;Orozco-Arroyave, J.R.;1;2018
Pérez-Toro, P.A.;Nöth, E.;1;2018
Parra-Gallego, L.F.;Arias-Vergara, T.;1;2018
Parra-Gallego, L.F.;Vásquez-Correa, J.C.;1;2018
Parra-Gallego, L.F.;Orozco-Arroyave, J.R.;1;2018
Parra-Gallego, L.F.;Nöth, E.;1;2018
Garcia, N.;Vásquez-Correa, J.C.;2;2017
Garcia, N.;Orozco-Arroyave, J.R.;4;2016
Garcia, N.;Nöth, E.;3;2017
Patiño, J.;López, J.D.;1;2018
Patiño, J.;Espinosa, J.;1;2018
López, J.D.;Espinosa, J.;1;2018
Vásquez-Correa, J.C.;Garcia-Ospina, N.;2;2018
Vásquez-Correa, J.C.;Cernak, M.;3;2017
Garcia-Ospina, N.;Orozco-Arroyave, J.R.;1;2018
Garcia-Ospina, N.;Cernak, M.;2;2018
Garcia-Ospina, N.;Nöth, E.;2;2018
Orozco-Arroyave, J.R.;Cernak, M.;2;2017
Cernak, M.;Nöth, E.;4;2017
Garcia-Ospina, N.;Arias-Vergara, T.;1;2018
Arias-Vergara, T.;Cernak, M.;1;2018
Moro-Velázquez, L.;Gómez-García, J.A.;1;2018
Moro-Velázquez, L.;Godino-Llorente, J.I.;1;2018
Moro-Velázquez, L.;Orozco-Arroyave, J.R.;1;2018
Moro-Velázquez, L.;Dehak, N.;1;2018
Gómez-García, J.A.;Orozco-Arroyave, J.R.;1;2018
Gómez-García, J.A.;Dehak, N.;1;2018
Godino-Llorente, J.I.;Orozco-Arroyave, J.R.;1;2018
Godino-Llorente, J.I.;Dehak, N.;1;2018
Orozco-Arroyave, J.R.;Dehak, N.;3;2017
Quintero-Zea, A.;Lopez, J.D.;1;2018
Quintero-Zea, A.;Smith, K.;1;2018
Quintero-Zea, A.;Parra, M.A.;1;2018
Quintero-Zea, A.;Escudero, J.;1;2018
Lopez, J.D.;Smith, K.;1;2018
Lopez, J.D.;Parra, M.A.;1;2018
Lopez, J.D.;Escudero, J.;1;2018
Smith, K.;Parra, M.A.;1;2018
Smith, K.;Escudero, J.;1;2018
Parra, M.A.;Escudero, J.;1;2018
Cernak, M.;Rudzicz, F.;2;2017
Orozco-Arroyave, J.R.;Rudzicz, F.;1;2017
Rudzicz, F.;Vásquez-Correa, J.C.;1;2017
Rudzicz, F.;Nöth, E.;2;2017
Melo-Acosta, G.E.;Duitama-Munoz, F.;1;2017
Melo-Acosta, G.E.;Arias-Londono, J.D.;1;2017
Duitama-Munoz, F.;Arias-Londono, J.D.;1;2017
Travieso, C.M.;Alonso, J.B.;1;2017
Travieso, C.M.;Orozco-Arroyave, J.R.;1;2017
Travieso, C.M.;Nöth, E.;1;2017
Travieso, C.M.;Ravelo-García, A.G.;1;2017
Alonso, J.B.;Orozco-Arroyave, J.R.;1;2017
Alonso, J.B.;Nöth, E.;1;2017
Alonso, J.B.;Ravelo-García, A.G.;1;2017
Orozco-Arroyave, J.R.;Ravelo-García, A.G.;1;2017
Nöth, E.;Ravelo-García, A.G.;1;2017
Gomez Villa, A.;Salazar, A.;1;2017
Gomez Villa, A.;Vargas, F.;1;2017
Salazar, A.;Vargas, F.;4;2015
Vásquez-Correa, J.C.;Serra, J.;1;2017
Serra, J.;Orozco-Arroyave, J.R.;1;2017
Serra, J.;Vargas-Bonilla, J.F.;1;2017
Serra, J.;Nöth, E.;1;2017
Cernak, M.;Vann, A.;1;2017
Cernak, M.;Vogler, N.;1;2017
